140	ETS-1-R-V	0.49874041025	-0.014428315556250059
41	ERK2-R-E	0.27646859375	-0.36739839523125
133	TAZ-R-V	0.11339878825	-0.07894993063125004
126	Rab11-R-E	-0.19817157925	0.3102118928437499
134	TIGAR-R-V	-0.10775672325	0.34001669171875
120	PDCD4-R-C	0.34524042025	-0.18574186985625
125	Rab25-R-V	0.32247128575	0.006331475768749989
102	Bap1-c-4-M-V	0.33100752525	0.12259813924375003
132	SF2-M-V	-0.01094720825	-0.10163025755624999
32	Cyclin_B1-R-V	0.54368109925	0.002399584168749971
131	SCD-M-V	-0.11025479075	-0.7063680757312502
58	MIG-6-M-V	0.12089571325	0.07766193519375003
62	NF-kB-p65_pS536-R-C	0.28169834675	-0.03192095885625001
75	PKC-alpha-M-V	0.00118747274999997	-0.13016955573124997
40	ER-alpha_pS118-R-V	-0.71121851525	-0.16144080163125002
128	RBM15-R-V	0.48029542875	0.06130122304374985
